"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"19.1.2.2.1.2","Rural","Alto Santo","50.1","%",1
"19.1.2.2.1.2","Rural","Amontada","85.9","%",1
"19.1.2.2.1.2","Rural","Antonina do Norte","75.1","%",1
"19.1.2.2.1.2","Rural","Apuiarés","29.9","%",1
"19.1.2.2.1.2","Rural","Aquiraz","44.1","%",1
"19.1.2.2.1.2","Rural","Aracati","47.3","%",1
"19.1.2.2.1.2","Rural","Aracoiaba","44.0","%",1
"19.1.2.2.1.2","Rural","Ararendá","36.8","%",1
"19.1.2.2.1.2","Rural","Araripe","81.4","%",1
"19.1.2.2.1.2","Rural","Aratuba","47.6","%",1
"19.1.2.2.1.2","Rural","Arneiroz","77.1","%",1
"19.1.2.2.1.2","Rural","Assaré","67.3","%",1
"19.1.2.2.1.2","Rural","Aurora","97.6","%",1
"19.1.2.2.1.2","Rural","Baixio","74.7","%",1
"19.1.2.2.1.2","Rural","Banabuiú","62.5","%",1
"19.1.2.2.1.2","Rural","Barbalha","43.2","%",1
"19.1.2.2.1.2","Rural","Barreira","52.4","%",1
"19.1.2.2.1.2","Rural","Barro","80.6","%",1
"19.1.2.2.1.2","Rural","Barroquinha","66.9","%",1
"19.1.2.2.1.2","Rural","Baturité","81.8","%",1
"19.1.2.2.1.2","Rural","Beberibe","60.4","%",1
"19.1.2.2.1.2","Rural","Bela Cruz","81.2","%",1
"19.1.2.2.1.2","Rural","Boa Viagem","49.9","%",1
"19.1.2.2.1.2","Rural","Brejo Santo","45.5","%",1
"19.1.2.2.1.2","Rural","Camocim","73.8","%",1
"19.1.2.2.1.2","Rural","Campos Sales","83.0","%",1
"19.1.2.2.1.2","Rural","Canindé","80.1","%",1
"19.1.2.2.1.2","Rural","Capistrano","56.5","%",1
"19.1.2.2.1.2","Rural","Caridade","48.5","%",1
"19.1.2.2.1.2","Rural","Cariré","43.3","%",1
"19.1.2.2.1.2","Rural","Caririaçu","54.2","%",1
"19.1.2.2.1.2","Rural","Cariús","64.7","%",1
"19.1.2.2.1.2","Rural","Carnaubal","52.8","%",1
"19.1.2.2.1.2","Rural","Cascavel","73.5","%",1
"19.1.2.2.1.2","Rural","Catarina","81.0","%",1
"19.1.2.2.1.2","Rural","Catunda","86.0","%",1
"19.1.2.2.1.2","Rural","Caucaia","42.1","%",1
"19.1.2.2.1.2","Rural","Cedro","70.2","%",1
"19.1.2.2.1.2","Rural","Chaval","90.5","%",1
"19.1.2.2.1.2","Rural","Choró","83.6","%",1
"19.1.2.2.1.2","Rural","Chorozinho","64.0","%",1
"19.1.2.2.1.2","Rural","Coreaú","86.6","%",1
"19.1.2.2.1.2","Rural","Crateús","75.0","%",1
"19.1.2.2.1.2","Rural","Crato","51.2","%",1
"19.1.2.2.1.2","Rural","Croatá","9.3","%",1
"19.1.2.2.1.2","Rural","Cruz","46.3","%",1
"19.1.2.2.1.2","Rural","Deputado Irapuan Pinheiro","43.1","%",1
"19.1.2.2.1.2","Rural","Ererê","55.9","%",1
"19.1.2.2.1.2","Rural","Eusébio","-","%",1
"19.1.2.2.1.2","Rural","Farias Brito","54.5","%",1
"19.1.2.2.1.2","Rural","Forquilha","22.6","%",1
"19.1.2.2.1.2","Rural","Fortaleza","-","%",1
"19.1.2.2.1.2","Rural","Fortim","47.6","%",1
"19.1.2.2.1.2","Rural","Frecheirinha","59.4","%",1
"19.1.2.2.1.2","Rural","General Sampaio","47.1","%",1
"19.1.2.2.1.2","Rural","Graça","69.6","%",1
"19.1.2.2.1.2","Rural","Granja","74.1","%",1
"19.1.2.2.1.2","Rural","Granjeiro","42.7","%",1
"19.1.2.2.1.2","Rural","Groaíras","44.1","%",1
"19.1.2.2.1.2","Rural","Guaiúba","54.5","%",1
"19.1.2.2.1.2","Rural","Guaraciaba do Norte","46.8","%",1
"19.1.2.2.1.2","Rural","Guaramiranga","29.9","%",1
"19.1.2.2.1.2","Rural","Hidrolândia","74.9","%",1
"19.1.2.2.1.2","Rural","Horizonte","37.6","%",1
"19.1.2.2.1.2","Rural","Ibaretama","92.4","%",1
"19.1.2.2.1.2","Rural","Ibiapina","54.4","%",1
"19.1.2.2.1.2","Rural","Ibicuitinga","48.5","%",1
"19.1.2.2.1.2","Rural","Icapuí","8.0","%",1
"19.1.2.2.1.2","Rural","Icó","41.8","%",1
"19.1.2.2.1.2","Rural","Iguatu","42.6","%",1
"19.1.2.2.1.2","Rural","Independência","78.9","%",1
"19.1.2.2.1.2","Rural","Ipaporanga","31.0","%",1
"19.1.2.2.1.2","Rural","Ipaumirim","75.6","%",1
"19.1.2.2.1.2","Rural","Ipu","58.4","%",1
"19.1.2.2.1.2","Rural","Ipueiras","29.3","%",1
"19.1.2.2.1.2","Rural","Iracema","60.2","%",1
"19.1.2.2.1.2","Rural","Irauçuba","69.1","%",1
"19.1.2.2.1.2","Rural","Itaiçaba","20.3","%",1
"19.1.2.2.1.2","Rural","Itaitinga","91.2","%",1
"19.1.2.2.1.2","Rural","Itapajé","60.8","%",1
"19.1.2.2.1.2","Rural","Itapipoca","79.7","%",1
"19.1.2.2.1.2","Rural","Itapiúna","74.2","%",1
"19.1.2.2.1.2","Rural","Itarema","68.2","%",1
"19.1.2.2.1.2","Rural","Itatira","81.4","%",1
"19.1.2.2.1.2","Rural","Jaguaretama","73.4","%",1
"19.1.2.2.1.2","Rural","Jaguaribara","30.2","%",1
"19.1.2.2.1.2","Rural","Jaguaribe","49.0","%",1
"19.1.2.2.1.2","Rural","Jaguaruana","34.5","%",1
"19.1.2.2.1.2","Rural","Jardim","74.4","%",1
"19.1.2.2.1.2","Rural","Jati","55.8","%",1
"19.1.2.2.1.2","Rural","Jijoca de Jericoacoara","40.7","%",1
"19.1.2.2.1.2","Rural","Juazeiro do Norte","39.3","%",1
"19.1.2.2.1.2","Rural","Jucás","61.2","%",1
"19.1.2.2.1.2","Rural","Lavras da Mangabeira","79.7","%",1
"19.1.2.2.1.2","Rural","Limoeiro do Norte","13.2","%",1
"19.1.2.2.1.2","Rural","Madalena","57.8","%",1
"19.1.2.2.1.2","Rural","Maracanaú","25.4","%",1
"19.1.2.2.1.2","Rural","Maranguape","39.0","%",1
"19.1.2.2.1.2","Rural","Marco","46.5","%",1
"19.1.2.2.1.2","Rural","Martinópole","78.5","%",1
"19.1.2.2.1.2","Rural","Massapê","57.5","%",1
"19.1.2.2.1.2","Rural","Mauriti","46.5","%",1
"19.1.2.2.1.2","Rural","Meruoca","76.2","%",1
"19.1.2.2.1.2","Rural","Milagres","63.8","%",1
"19.1.2.2.1.2","Rural","Milhã","53.3","%",1
"19.1.2.2.1.2","Rural","Miraíma","68.1","%",1
"19.1.2.2.1.2","Rural","Missão Velha","45.7","%",1
"19.1.2.2.1.2","Rural","Mombaça","68.6","%",1
"19.1.2.2.1.2","Rural","Monsenhor Tabosa","70.6","%",1
"19.1.2.2.1.2","Rural","Morada Nova","47.4","%",1
"19.1.2.2.1.2","Rural","Moraújo","58.7","%",1
"19.1.2.2.1.2","Rural","Morrinhos","41.2","%",1
"19.1.2.2.1.2","Rural","Mucambo","72.6","%",1
"19.1.2.2.1.2","Rural","Mulungu","48.7","%",1
"19.1.2.2.1.2","Rural","Nova Olinda","66.6","%",1
"19.1.2.2.1.2","Rural","Nova Russas","52.6","%",1
"19.1.2.2.1.2","Rural","Novo Oriente","51.6","%",1
"19.1.2.2.1.2","Rural","Ocara","50.8","%",1
"19.1.2.2.1.2","Rural","Orós","37.3","%",1
"19.1.2.2.1.2","Rural","Pacajus","61.9","%",1
"19.1.2.2.1.2","Rural","Pacatuba","8.2","%",1
"19.1.2.2.1.2","Rural","Pacoti","27.7","%",1
"19.1.2.2.1.2","Rural","Pacujá","77.5","%",1
"19.1.2.2.1.2","Rural","Palhano","53.1","%",1
"19.1.2.2.1.2","Rural","Palmácia","61.9","%",1
"19.1.2.2.1.2","Rural","Paracuru","32.3","%",1
"19.1.2.2.1.2","Rural","Paraipaba","62.5","%",1
"19.1.2.2.1.2","Rural","Parambu","63.7","%",1
"19.1.2.2.1.2","Rural","Paramoti","67.2","%",1
"19.1.2.2.1.2","Rural","Pedra Branca","68.4","%",1
"19.1.2.2.1.2","Rural","Penaforte","72.7","%",1
"19.1.2.2.1.2","Rural","Pentecoste","50.7","%",1
"19.1.2.2.1.2","Rural","Pereiro","45.1","%",1
"19.1.2.2.1.2","Rural","Pindoretama","58.4","%",1
"19.1.2.2.1.2","Rural","Piquet Carneiro","71.1","%",1
"19.1.2.2.1.2","Rural","Pires Ferreira","48.9","%",1
"19.1.2.2.1.2","Rural","Poranga","56.1","%",1
"19.1.2.2.1.2","Rural","Porteiras","65.9","%",1
"19.1.2.2.1.2","Rural","Potengi","69.9","%",1
"19.1.2.2.1.2","Rural","Potiretama","72.3","%",1
"19.1.2.2.1.2","Rural","Quiterianópolis","71.6","%",1
"19.1.2.2.1.2","Rural","Quixadá","67.7","%",1
"19.1.2.2.1.2","Rural","Quixelô","26.9","%",1
"19.1.2.2.1.2","Rural","Quixeramobim","49.9","%",1
"19.1.2.2.1.2","Rural","Quixeré","30.6","%",1
"19.1.2.2.1.2","Rural","Redenção","50.3","%",1
"19.1.2.2.1.2","Rural","Reriutaba","71.3","%",1
"19.1.2.2.1.2","Rural","Russas","40.7","%",1
"19.1.2.2.1.2","Rural","Saboeiro","85.2","%",1
"19.1.2.2.1.2","Rural","Salitre","90.3","%",1
"19.1.2.2.1.2","Rural","Santana do Acaraú","79.0","%",1
"19.1.2.2.1.2","Rural","Santana do Cariri","77.5","%",1
"19.1.2.2.1.2","Rural","Santa Quitéria","82.8","%",1
"19.1.2.2.1.2","Rural","São Benedito","55.3","%",1
"19.1.2.2.1.2","Rural","São Gonçalo do Amarante","43.4","%",1
"19.1.2.2.1.2","Rural","São João do Jaguaribe","6.6","%",1
"19.1.2.2.1.2","Rural","São Luís do Curu","83.3","%",1
"19.1.2.2.1.2","Rural","Senador Pompeu","58.6","%",1
"19.1.2.2.1.2","Rural","Senador Sá","85.2","%",1
"19.1.2.2.1.2","Rural","Sobral","28.7","%",1
"19.1.2.2.1.2","Rural","Solonópole","52.0","%",1
"19.1.2.2.1.2","Rural","Tabuleiro do Norte","47.8","%",1
"19.1.2.2.1.2","Rural","Tamboril","79.7","%",1
"19.1.2.2.1.2","Rural","Tarrafas","75.1","%",1
"19.1.2.2.1.2","Rural","Tauá","49.3","%",1
"19.1.2.2.1.2","Rural","Tejuçuoca","57.9","%",1
"19.1.2.2.1.2","Rural","Tianguá","44.6","%",1
"19.1.2.2.1.2","Rural","Trairi","77.2","%",1
"19.1.2.2.1.2","Rural","Tururu","31.0","%",1
"19.1.2.2.1.2","Rural","Ubajara","52.4","%",1
"19.1.2.2.1.2","Rural","Umari","70.1","%",1
"19.1.2.2.1.2","Rural","Umirim","48.3","%",1
"19.1.2.2.1.2","Rural","Uruburetama","57.2","%",1
"19.1.2.2.1.2","Rural","Uruoca","79.4","%",1
"19.1.2.2.1.2","Rural","Varjota","65.4","%",1
"19.1.2.2.1.2","Rural","Várzea Alegre","61.6","%",1
"19.1.2.2.1.2","Rural","Viçosa do Ceará","75.3","%",1
"19.1.2.3","Semi-adequado","Abaiara","64.4","%",1
"19.1.2.3","Semi-adequado","Acarape","61.3","%",1
"19.1.2.3","Semi-adequado","Acaraú","61.7","%",1
"19.1.2.3","Semi-adequado","Acopiara","40.4","%",1
"19.1.2.3","Semi-adequado","Aiuaba","48.4","%",1
"19.1.2.3","Semi-adequado","Alcântaras","32.8","%",1
"19.1.2.3","Semi-adequado","Altaneira","80.5","%",1
"19.1.2.3","Semi-adequado","Alto Santo","61.0","%",1
"19.1.2.3","Semi-adequado","Amontada","41.6","%",1
"19.1.2.3","Semi-adequado","Antonina do Norte","43.9","%",1
"19.1.2.3","Semi-adequado","Apuiarés","80.0","%",1
"19.1.2.3","Semi-adequado","Aquiraz","68.6","%",1
"19.1.2.3","Semi-adequado","Aracati","77.9","%",1
"19.1.2.3","Semi-adequado","Aracoiaba","68.1","%",1
"19.1.2.3","Semi-adequado","Ararendá","71.3","%",1
"19.1.2.3","Semi-adequado","Araripe","54.2","%",1
"19.1.2.3","Semi-adequado","Aratuba","50.8","%",1
"19.1.2.3","Semi-adequado","Arneiroz","40.5","%",1
"19.1.2.3","Semi-adequado","Assaré","57.1","%",1
"19.1.2.3","Semi-adequado","Aurora","38.1","%",1
"19.1.2.3","Semi-adequado","Baixio","65.4","%",1
"19.1.2.3","Semi-adequado","Banabuiú","52.8","%",1
"19.1.2.3","Semi-adequado","Barbalha","70.0","%",1
"19.1.2.3","Semi-adequado","Barreira","57.2","%",1
"19.1.2.3","Semi-adequado","Barro","57.0","%",1
"19.1.2.3","Semi-adequado","Barroquinha","60.8","%",1
"19.1.2.3","Semi-adequado","Baturité","35.6","%",1
"19.1.2.3","Semi-adequado","Beberibe","57.9","%",1
"19.1.2.3","Semi-adequado","Bela Cruz","39.5","%",1
"19.1.2.3","Semi-adequado","Boa Viagem","43.5","%",1
"19.1.2.3","Semi-adequado","Brejo Santo","26.3","%",1
"19.1.2.3","Semi-adequado","Camocim","52.0","%",1
"19.1.2.3","Semi-adequado","Campos Sales","56.7","%",1
"19.1.2.3","Semi-adequado","Canindé","48.0","%",1
"19.1.2.3","Semi-adequado","Capistrano","58.1","%",1
"19.1.2.3","Semi-adequado","Caridade","69.5","%",1
"19.1.2.3","Semi-adequado","Cariré","71.3","%",1
"19.1.2.3","Semi-adequado","Caririaçu","70.7","%",1
"19.1.2.3","Semi-adequado","Cariús","60.3","%",1
"19.1.2.3","Semi-adequado","Carnaubal","71.0","%",1
"19.1.2.3","Semi-adequado","Cascavel","61.3","%",1
"19.1.2.3","Semi-adequado","Catarina","39.7","%",1
"19.1.2.3","Semi-adequado","Catunda","60.0","%",1
"19.1.2.3","Semi-adequado","Caucaia","44.9","%",1
"19.1.2.3","Semi-adequado","Cedro","65.7","%",1
"19.1.2.3","Semi-adequado","Chaval","66.0","%",1
"19.1.2.3","Semi-adequado","Choró","36.2","%",1
"19.1.2.3","Semi-adequado","Chorozinho","68.5","%",1
"19.1.2.3","Semi-adequado","Coreaú","53.3","%",1
"19.1.2.3","Semi-adequado","Crateús","30.9","%",1
"19.1.2.3","Semi-adequado","Crato","47.6","%",1
"19.1.2.3","Semi-adequado","Croatá","73.9","%",1
"19.1.2.3","Semi-adequado","Cruz","68.2","%",1
"19.1.2.3","Semi-adequado","Deputado Irapuan Pinheiro","75.5","%",1
"19.1.2.3","Semi-adequado","Ererê","59.7","%",1
"19.1.2.3","Semi-adequado","Eusébio","74.6","%",1
"19.1.2.3","Semi-adequado","Farias Brito","63.9","%",1
"19.1.2.3","Semi-adequado","Forquilha","31.1","%",1
"19.1.2.3","Semi-adequado","Fortaleza","30.6","%",1
"19.1.2.3","Semi-adequado","Fortim","79.9","%",1
"19.1.2.3","Semi-adequado","Frecheirinha","62.4","%",1
"19.1.2.3","Semi-adequado","General Sampaio","77.7","%",1
"19.1.2.3","Semi-adequado","Graça","52.9","%",1
"19.1.2.3","Semi-adequado","Granja","55.9","%",1
"19.1.2.3","Semi-adequado","Granjeiro","49.4","%",1
"19.1.2.3","Semi-adequado","Groaíras","59.8","%",1
"19.1.2.3","Semi-adequado","Guaiúba","71.2","%",1
"19.1.2.3","Semi-adequado","Guaraciaba do Norte","67.2","%",1
"19.1.2.3","Semi-adequado","Guaramiranga","42.3","%",1
"19.1.2.3","Semi-adequado","Hidrolândia","63.5","%",1
"19.1.2.3","Semi-adequado","Horizonte","83.9","%",1
"19.1.2.3","Semi-adequado","Ibaretama","36.0","%",1
"19.1.2.3","Semi-adequado","Ibiapina","54.6","%",1
"19.1.2.3","Semi-adequado","Ibicuitinga","61.1","%",1
"19.1.2.3","Semi-adequado","Icapuí","84.1","%",1
"19.1.2.3","Semi-adequado","Icó","47.3","%",1
"19.1.2.3","Semi-adequado","Iguatu","63.5","%",1
"19.1.2.3","Semi-adequado","Independência","30.6","%",1
"19.1.2.3","Semi-adequado","Ipaporanga","80.1","%",1
"19.1.2.3","Semi-adequado","Ipaumirim","53.8","%",1
"19.1.2.3","Semi-adequado","Ipu","71.2","%",1
"19.1.2.3","Semi-adequado","Ipueiras","67.9","%",1
"19.1.2.3","Semi-adequado","Iracema","60.8","%",1
"19.1.2.3","Semi-adequado","Irauçuba","42.3","%",1
"19.1.2.3","Semi-adequado","Itaiçaba","89.2","%",1
"19.1.2.3","Semi-adequado","Itaitinga","92.3","%",1
"19.1.2.3","Semi-adequado","Itapajé","55.7","%",1
"19.1.2.3","Semi-adequado","Itapipoca","33.8","%",1
"19.1.2.3","Semi-adequado","Itapiúna","51.4","%",1
"19.1.2.3","Semi-adequado","Itarema","50.8","%",1
"19.1.2.3","Semi-adequado","Itatira","51.4","%",1
"19.1.2.3","Semi-adequado","Jaguaretama","57.6","%",1
"19.1.2.3","Semi-adequado","Jaguaribara","32.1","%",1
"19.1.2.3","Semi-adequado","Jaguaribe","33.9","%",1
"19.1.2.3","Semi-adequado","Jaguaruana","74.8","%",1
"19.1.2.3","Semi-adequado","Jardim","20.2","%",1
"19.1.2.3","Semi-adequado","Jati","56.6","%",1
"19.1.2.3","Semi-adequado","Jijoca de Jericoacoara","59.4","%",1
"19.1.2.3","Semi-adequado","Juazeiro do Norte","51.9","%",1
"19.1.2.3","Semi-adequado","Jucás","49.5","%",1
"19.1.2.3","Semi-adequado","Lavras da Mangabeira","44.6","%",1
"19.1.2.3","Semi-adequado","Limoeiro do Norte","75.5","%",1
"19.1.2.3","Semi-adequado","Madalena","61.9","%",1
"19.1.2.3","Semi-adequado","Maracanaú","32.4","%",1
"19.1.2.3","Semi-adequado","Maranguape","59.5","%",1
"19.1.2.3","Semi-adequado","Marco","74.0","%",1
"19.1.2.3","Semi-adequado","Martinópole","80.7","%",1
"19.1.2.3","Semi-adequado","Massapê","45.8","%",1
"19.1.2.3","Semi-adequado","Mauriti","63.4","%",1
"19.1.2.3","Semi-adequado","Meruoca","52.6","%",1
"19.1.2.3","Semi-adequado","Milagres","55.0","%",1
"19.1.2.3","Semi-adequado","Milhã","51.5","%",1
"19.1.2.3","Semi-adequado","Miraíma","58.1","%",1
"19.1.2.3","Semi-adequado","Missão Velha","66.0","%",1
"19.1.2.3","Semi-adequado","Mombaça","33.9","%",1
"19.1.2.3","Semi-adequado","Monsenhor Tabosa","64.2","%",1
"19.1.2.3","Semi-adequado","Morada Nova","71.4","%",1
"19.1.2.3","Semi-adequado","Moraújo","65.1","%",1
"19.1.2.3","Semi-adequado","Morrinhos","60.8","%",1
"19.1.2.3","Semi-adequado","Mucambo","56.5","%",1
"19.1.2.3","Semi-adequado","Mulungu","51.6","%",1
"19.1.2.3","Semi-adequado","Nova Olinda","42.1","%",1
"19.1.2.3","Semi-adequado","Nova Russas","66.7","%",1
"19.1.2.3","Semi-adequado","Novo Oriente","54.5","%",1
"19.1.2.3","Semi-adequado","Ocara","57.5","%",1
"19.1.2.3","Semi-adequado","Orós","55.6","%",1
"19.1.2.3","Semi-adequado","Pacajus","79.4","%",1
"19.1.2.3","Semi-adequado","Pacatuba","24.9","%",1
"19.1.2.3","Semi-adequado","Pacoti","50.4","%",1
"19.1.2.3","Semi-adequado","Pacujá","25.9","%",1
"19.1.2.3","Semi-adequado","Palhano","58.0","%",1
"19.1.2.3","Semi-adequado","Palmácia","48.8","%",1
"19.1.2.3","Semi-adequado","Paracuru","71.4","%",1
"19.1.2.3","Semi-adequado","Paraipaba","42.9","%",1
"19.1.2.3","Semi-adequado","Parambu","40.3","%",1
"19.1.2.3","Semi-adequado","Paramoti","56.2","%",1
"19.1.2.3","Semi-adequado","Pedra Branca","39.9","%",1
"19.1.2.3","Semi-adequado","Penaforte","27.6","%",1
"19.1.2.3","Semi-adequado","Pentecoste","57.1","%",1
"19.1.2.3","Semi-adequado","Pereiro","58.3","%",1
"19.1.2.3","Semi-adequado","Pindoretama","70.8","%",1
"19.1.2.3","Semi-adequado","Piquet Carneiro","63.1","%",1
"19.1.2.3","Semi-adequado","Pires Ferreira","64.8","%",1
"19.1.2.3","Semi-adequado","Poranga","66.6","%",1
"19.1.2.3","Semi-adequado","Porteiras","38.7","%",1
"19.1.2.3","Semi-adequado","Potengi","60.2","%",1
"19.1.2.3","Semi-adequado","Potiretama","57.8","%",1
"19.1.2.3","Semi-adequado","Quiterianópolis","39.7","%",1
"19.1.2.3","Semi-adequado","Quixadá","31.4","%",1
"19.1.2.3","Semi-adequado","Quixelô","59.1","%",1
"19.1.2.3","Semi-adequado","Quixeramobim","42.5","%",1
"19.1.2.3","Semi-adequado","Quixeré","85.2","%",1
"19.1.2.3","Semi-adequado","Redenção","62.7","%",1
"19.1.2.3","Semi-adequado","Reriutaba","62.8","%",1
"19.1.2.3","Semi-adequado","Russas","58.8","%",1
"19.1.2.3","Semi-adequado","Saboeiro","53.9","%",1
"19.1.2.3","Semi-adequado","Salitre","38.4","%",1
"19.1.2.3","Semi-adequado","Santana do Acaraú","32.3","%",1
"19.1.2.3","Semi-adequado","Santana do Cariri","42.2","%",1
"19.1.2.3","Semi-adequado","Santa Quitéria","44.0","%",1
"19.1.2.3","Semi-adequado","São Benedito","50.9","%",1
"19.1.2.3","Semi-adequado","São Gonçalo do Amarante","59.8","%",1
"19.1.2.3","Semi-adequado","São João do Jaguaribe","73.1","%",1
"19.1.2.3","Semi-adequado","São Luís do Curu","67.2","%",1
"19.1.2.3","Semi-adequado","Senador Pompeu","47.2","%",1
"19.1.2.3","Semi-adequado","Senador Sá","72.8","%",1
"19.1.2.3","Semi-adequado","Sobral","23.3","%",1
"19.1.2.3","Semi-adequado","Solonópole","63.6","%",1
"19.1.2.3","Semi-adequado","Tabuleiro do Norte","65.6","%",1
"19.1.2.3","Semi-adequado","Tamboril","55.3","%",1
"19.1.2.3","Semi-adequado","Tarrafas","46.0","%",1
"19.1.2.3","Semi-adequado","Tauá","51.4","%",1
"19.1.2.3","Semi-adequado","Tejuçuoca","61.3","%",1
"19.1.2.3","Semi-adequado","Tianguá","50.5","%",1
"19.1.2.3","Semi-adequado","Trairi","41.1","%",1
"19.1.2.3","Semi-adequado","Tururu","78.2","%",1
"19.1.2.3","Semi-adequado","Ubajara","65.8","%",1
"19.1.2.3","Semi-adequado","Umari","51.6","%",1
"19.1.2.3","Semi-adequado","Umirim","75.1","%",1
"19.1.2.3","Semi-adequado","Uruburetama","67.7","%",1
"19.1.2.3","Semi-adequado","Uruoca","46.6","%",1
"19.1.2.3","Semi-adequado","Varjota","66.0","%",1
"19.1.2.3","Semi-adequado","Várzea Alegre","58.2","%",1
"19.1.2.3","Semi-adequado","Viçosa do Ceará","43.4","%",1
"19.1.2.3.1","Situação domiciliar",,,"",""
"19.1.2.3.1.1","Urbana","Abaiara","88.0","%",1
"19.1.2.3.1.1","Urbana","Acarape","58.7","%",1
"19.1.2.3.1.1","Urbana","Acaraú","71.7","%",1
"19.1.2.3.1.1","Urbana","Acopiara","62.4","%",1
"19.1.2.3.1.1","Urbana","Aiuaba","76.4","%",1
"19.1.2.3.1.1","Urbana","Alcântaras","38.7","%",1
"19.1.2.3.1.1","Urbana","Altaneira","80.7","%",1
"19.1.2.3.1.1","Urbana","Alto Santo","71.9","%",1
"19.1.2.3.1.1","Urbana","Amontada","77.6","%",1
"19.1.2.3.1.1","Urbana","Antonina do Norte","50.2","%",1
"19.1.2.3.1.1","Urbana","Apuiarés","93.5","%",1
"19.1.2.3.1.1","Urbana","Aquiraz","69.4","%",1
"19.1.2.3.1.1","Urbana","Aracati","91.7","%",1
"19.1.2.3.1.1","Urbana","Aracoiaba","78.3","%",1
"19.1.2.3.1.1","Urbana","Ararendá","79.9","%",1
"19.1.2.3.1.1","Urbana","Araripe","74.2","%",1
"19.1.2.3.1.1","Urbana","Aratuba","47.8","%",1
"19.1.2.3.1.1","Urbana","Arneiroz","55.3","%",1
"19.1.2.3.1.1","Urbana","Assaré","77.7","%",1
"19.1.2.3.1.1","Urbana","Aurora","74.2","%",1
"19.1.2.3.1.1","Urbana","Baixio","97.2","%",1
"19.1.2.3.1.1","Urbana","Banabuiú","66.5","%",1
"19.1.2.3.1.1","Urbana","Barbalha","75.8","%",1
"19.1.2.3.1.1","Urbana","Barreira","70.8","%",1
"19.1.2.3.1.1","Urbana","Barro","79.4","%",1
"19.1.2.3.1.1","Urbana","Barroquinha","73.1","%",1
"19.1.2.3.1.1","Urbana","Baturité","41.4","%",1
"19.1.2.3.1.1","Urbana","Beberibe","82.3","%",1
"19.1.2.3.1.1","Urbana","Bela Cruz","67.2","%",1
"19.1.2.3.1.1","Urbana","Boa Viagem","37.9","%",1
"19.1.2.3.1.1","Urbana","Brejo Santo","16.1","%",1
"19.1.2.3.1.1","Urbana","Camocim","60.3","%",1
"19.1.2.3.1.1","Urbana","Campos Sales","70.2","%",1
"19.1.2.3.1.1","Urbana","Canindé","62.9","%",1
"19.1.2.3.1.1","Urbana","Capistrano","82.6","%",1
"19.1.2.3.1.1","Urbana","Caridade","82.4","%",1
"19.1.2.3.1.1","Urbana","Cariré","91.8","%",1
"19.1.2.3.1.1","Urbana","Caririaçu","90.7","%",1
"19.1.2.3.1.1","Urbana","Cariús","90.2","%",1
"19.1.2.3.1.1","Urbana","Carnaubal","95.1","%",1
"19.1.2.3.1.1","Urbana","Cascavel","67.2","%",1
"19.1.2.3.1.1","Urbana","Catarina","62.6","%",1
"19.1.2.3.1.1","Urbana","Catunda","95.5","%",1
"19.1.2.3.1.1","Urbana","Caucaia","44.0","%",1
"19.1.2.3.1.1","Urbana","Cedro","86.0","%",1
"19.1.2.3.1.1","Urbana","Chaval","85.7","%",1
"19.1.2.3.1.1","Urbana","Choró","79.8","%",1
"19.1.2.3.1.1","Urbana","Chorozinho","88.9","%",1
"19.1.2.3.1.1","Urbana","Coreaú","72.8","%",1
"19.1.2.3.1.1","Urbana","Crateús","33.0","%",1
"19.1.2.3.1.1","Urbana","Crato","47.6","%",1
"19.1.2.3.1.1","Urbana","Croatá","62.8","%",1
"19.1.2.3.1.1","Urbana","Cruz","88.3","%",1
"19.1.2.3.1.1","Urbana","Deputado Irapuan Pinheiro","95.6","%",1
"19.1.2.3.1.1","Urbana","Ererê","73.7","%",1
"19.1.2.3.1.1","Urbana","Eusébio","74.6","%",1
"19.1.2.3.1.1","Urbana","Farias Brito","85.3","%",1
"19.1.2.3.1.1","Urbana","Forquilha","13.4","%",1
"19.1.2.3.1.1","Urbana","Fortaleza","30.6","%",1
"19.1.2.3.1.1","Urbana","Fortim","94.4","%",1
"19.1.2.3.1.1","Urbana","Frecheirinha","77.3","%",1
"19.1.2.3.1.1","Urbana","General Sampaio","94.2","%",1
"19.1.2.3.1.1","Urbana","Graça","84.2","%",1
"19.1.2.3.1.1","Urbana","Granja","83.6","%",1
"19.1.2.3.1.1","Urbana","Granjeiro","40.0","%",1
"19.1.2.3.1.1","Urbana","Groaíras","61.2","%",1
"19.1.2.3.1.1","Urbana","Guaiúba","78.3","%",1
"19.1.2.3.1.1","Urbana","Guaraciaba do Norte","82.6","%",1
"19.1.2.3.1.1","Urbana","Guaramiranga","25.2","%",1
"19.1.2.3.1.1","Urbana","Hidrolândia","89.6","%",1
"19.1.2.3.1.1","Urbana","Horizonte","85.5","%",1
"19.1.2.3.1.1","Urbana","Ibaretama","88.1","%",1
"19.1.2.3.1.1","Urbana","Ibiapina","64.6","%",1
"19.1.2.3.1.1","Urbana","Ibicuitinga","70.1","%",1
"19.1.2.3.1.1","Urbana","Icapuí","98.1","%",1
"19.1.2.3.1.1","Urbana","Icó","36.0","%",1
"19.1.2.3.1.1","Urbana","Iguatu","65.2","%",1
"19.1.2.3.1.1","Urbana","Independência","41.2","%",1
